DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,dayid,compnumber
2016-04-21,2.5,0,0,0,22.8,9.4,260,150,6.3,9.4,3532,1427
2016-04-22,1.9,0,0,0,26.1,16.7,170,240,4.5,8.1,3533,1514
2016-04-23,3.2,4.1,0,0,21.7,12.2,30,10,7.2,11.2,3534,1353
2016-04-24,2.6,0,0,0,20,8.3,30,40,6.7,11.2,3535,1195
2016-04-25,1.8,0,0,0,20.6,10,150,100,4,6.3,3536,1259
2016-04-26,3.2,6.1,0,0,15.6,8.3,70,60,7.6,11.6,3537,1247
2016-04-27,1.9,0,0,0,16.7,7.8,240,210,5.4,8.9,3538,1265
2016-04-28,2.1,0,0,0,15,8.9,50,60,5.8,8.1,3539,1280
2016-04-29,2.6,1.3,0,0,14.4,7.2,60,90,6.3,8.9,3540,1306
2016-04-30,2.6,0,0,0,18.3,7.8,270,170,5.4,8.1,3541,1277
2016-05-01,2.2,4.1,0,0,10.6,7.2,70,170,5.8,8.9,3542,1314
2016-05-02,1,1,0,0,15.6,7.2,60,300,4,5.4,3543,1246
2016-05-03,2.7,15.5,0,0,13.3,10.6,60,70,6.3,8.5,3544,1270
2016-05-04,3.9,0.3,0,0,11.1,8.9,60,60,7.6,10.7,3545,1295
2016-05-05,3.7,0,0,0,13.9,7.8,60,40,6.7,10.3,3546,1351
2016-05-06,3.5,13.7,0,0,12.2,8.9,80,60,8.1,12.5,3547,1416
2016-05-07,2,0,0,0,15.6,8.9,80,60,6.3,8.5,3548,1299
2016-05-08,2.1,4.1,0,0,18.9,9.4,310,300,8.9,13.9,3549,1230
2016-05-09,2.3,0,0,0,22.2,11.1,260,270,8.1,13.4,3550,1382
2016-05-10,2.2,0,0,0,17.2,10,60,250,5.8,8.9,3551,1367
2016-05-11,1.1,0,0,0,24.4,10,250,250,4.5,7.6,3552,1471
2016-05-12,1.5,0,0,0,26.7,13.3,70,5,5.4,8.1,3553,1443
2016-05-13,0,6.4,0,0,18.3,13.9,0,0,0,0,3554,1361
2016-05-14,0,0,0,0,22.8,13.3,0,0,0,0,3555,1458
2016-05-15,0,0,0,0,15,7.8,0,0,0,0,3556,1356
2016-05-16,0,0,0,0,18.9,6.1,0,0,0,0,3557,1360
2016-05-17,1.7,0,0,0,17.8,11.1,99,0,2.7,0,3558,1432
2016-05-18,0,0,0,0,20,11.1,0,0,0,0,3559,1424
2016-05-19,0.6,0,0,0,22.8,12.2,190,180,4.5,9.4,3560,1326
2016-05-20,2,0,0,0,24.4,11.7,50,250,5.4,7.2,3561,1484
2016-05-21,1.7,1,0,0,18.9,12.2,150,150,5.4,8.5,3562,1324
2016-05-22,1.6,2.3,0,0,21.1,11.1,60,50,4.5,6.3,3563,1252
2016-05-23,1.1,0.5,0,0,25.6,13.3,180,170,4,7.2,3564,1346
2016-05-24,0.9,4.6,0,0,22.8,14.4,20,30,4,6.3,3565,1336
2016-05-25,1.9,0,0,0,31.1,16.1,240,250,4.5,7.2,3566,1438
2016-05-26,1.6,0,0,0,32.2,20.6,180,190,4.5,7.6,3567,1406
2016-05-27,1.7,0,0,0,30.6,22.8,160,250,5.8,8.9,3568,1416
2016-05-28,2,0,0,0,33.3,21.7,230,240,5.4,10.3,3569,1332
2016-05-29,2.2,0,0,0,30.6,21.1,170,170,5.8,10.7,3570,1287
2016-05-30,1.4,41.9,0,0,27.8,20,240,330,5.4,13.4,3571,1213
2016-05-31,1.4,0,0,0,29.4,21.7,70,210,5.4,8.9,3572,1411
2016-06-01,2.7,0,0,0,28.3,18.9,60,60,5.8,7.6,3573,1955
2016-06-02,2.1,0,0,0,25.6,16.7,60,50,5.4,7.2,3574,1468
2016-06-03,0.6,1,0,0,21.1,17.2,90,140,3.6,4.5,3575,1430
2016-06-04,1.1,10.2,0,0,28.3,18.9,160,180,4,5.8,3576,1365
2016-06-05,1.5,23.1,0,0,21.7,18.3,280,270,8.1,17,3577,1276
2016-06-06,2.5,0,0,0,28.3,18.3,250,290,5.8,9.8,3578,1378
2016-06-07,2.3,0,0,0,29.4,17.8,310,300,7.6,13.4,3579,1322
2016-06-08,3.4,11.4,0,0,19.4,11.1,290,280,7.6,12.5,3580,1265
2016-06-09,4,0,0,0,21.7,12.2,290,280,9.4,14.3,3581,1329
2016-06-10,2.4,0,0,0,25,13.9,300,310,6.3,10.7,3582,1450
2016-06-11,1.5,0,0,0,31.1,15,270,270,6.7,11.2,3583,1359
2016-06-12,3.6,0,0,0,28.3,16.7,290,290,9.4,16.1,3584,1305
2016-06-13,3.3,0,0,0,23.3,13.9,280,320,6.3,12.1,3585,1374
2016-06-14,1.9,0,0,0,26.1,14.4,20,290,4.5,7.6,3586,1395
2016-06-15,1.1,0,0,0,29.4,16.7,260,250,5.4,8.1,3587,1494
2016-06-16,0.8,5.6,0,0,23.3,18.3,150,20,3.6,7.2,3588,1445
2016-06-17,2.1,0,0,0,25.6,17.2,70,180,5.8,8.5,3589,1453
2016-06-18,1.2,0,0,0,30.6,16.1,160,160,4,7.2,3590,1336
2016-06-19,1.3,0,0,0,31.1,18.9,170,170,5.4,8.9,3591,1307
2016-06-20,1.4,0,0,0,28.9,17.8,160,170,5.4,7.6,3592,1394
2016-06-21,2.2,0,0,0,30.6,22.2,300,300,6.7,12.1,3593,1366
2016-06-22,1.8,0,0,0,30,20,290,270,7.6,11.6,3594,1469
2016-06-23,0.9,0,0,0,28.3,20.6,70,60,3.6,5.4,3595,1387
2016-06-24,2.8,0,0,0,28.9,19.4,60,40,6.7,9.8,3596,1468
2016-06-25,1.6,0,0,0,30,17.8,170,160,4,6.7,3597,1359
2016-06-26,1.1,0,0,0,30.6,19.4,160,170,4.5,7.6,3598,1352
2016-06-27,2.2,11.4,0,0,28.3,19.4,160,190,5.4,9.8,3599,1349
2016-06-28,1.6,3,0,0,24.4,20,160,170,5.4,7.6,3600,1375
2016-06-29,1,0.3,0,0,28.3,19.4,270,250,4.5,7.6,3601,1401
2016-06-30,1.3,0,0,0,29.4,19.4,160,250,3.6,6.7,3602,1391
2016-07-01,1.5,21.1,0,0,26.1,18.9,170,160,5.8,9.8,3603,1717
2016-07-02,2.4,0,0,0,24.4,17.2,310,290,5.8,10.7,3604,1380
2016-07-03,1.4,0,0,0,25.6,17.8,250,270,4,7.2,3605,1325
2016-07-04,1.4,12.4,0,0,28.9,18.9,260,250,5.4,9.4,3606,1283
2016-07-05,1.3,16.8,0,0,30,20.6,280,280,5.4,7.2,3607,1348
2016-07-06,1.1,0,0,0,32.8,23.9,170,180,3.6,7.2,3608,1371
2016-07-07,0.9,1,0,0,31.7,25,260,170,4,8.1,3609,1353
2016-07-08,2.4,2,0,0,30,19.4,60,60,5.8,8.1,3610,1258
2016-07-09,1.8,13.5,0,0,22.2,18.3,150,140,4.5,7.2,3611,1308
2016-07-10,1.9,0,0,0,26.7,18.9,290,290,5.4,9.8,3612,1270
2016-07-11,1.5,0,0,0,27.2,18.3,60,50,4.5,6.7,3613,1233
2016-07-12,1.9,0,0,0,27.8,20,170,170,5.8,8.5,3614,1257
2016-07-13,2.1,0,0,0,29.4,21.7,230,250,4.5,8.9,3615,1310
2016-07-14,1.3,15.7,0,0,31.1,22.8,280,290,8.9,16.1,3616,1401
2016-07-15,2,0,0,0,31.1,26.1,280,290,5.8,9.4,3617,1431
2016-07-16,1.9,0,0,0,32.2,23.9,210,210,5.8,10.3,3618,1424
2016-07-17,1.2,0,0,0,31.7,23.9,280,170,4.5,7.2,3619,1274
2016-07-18,2.6,8.9,0,0,33.9,22.2,250,280,5.8,9.8,3620,1327
2016-07-19,2.2,0,0,0,28.3,22.8,320,320,5.4,10.3,3621,1358
2016-07-20,1.4,0,0,0,29.4,20,80,80,4.5,6.3,3622,1383
2016-07-21,2.3,0,0,0,32.2,21.7,220,240,5.4,9.4,3623,1404
2016-07-22,2.9,0,0,0,34.4,23.3,280,240,7.2,11.6,3624,1428
2016-07-23,2.2,0,0,0,35.6,26.7,290,280,6.7,10.7,3625,1431
2016-07-24,1.8,0,0,0,34.4,23.9,240,240,4,8.1,3626,1344
2016-07-25,1.5,25.4,0,0,33.9,22.8,60,30,8.1,13.9,3627,1261
2016-07-26,1.9,0,0,0,31.7,22.2,290,290,5.4,9.8,3628,1400
2016-07-27,0.9,0,0,0,32.8,23.3,250,280,3.6,4.9,3629,1417
2016-07-28,1.4,0,0,0,35,23.9,250,240,5.8,10.3,3630,1371
2016-07-29,1.9,27.7,0,0,29.4,20.6,60,60,5.8,8.1,3631,1339
2016-07-30,1.6,6.4,0,0,28.9,22.8,160,180,4.5,8.9,3632,1289
2016-07-31,1.9,27.4,0,0,25.6,21.7,120,120,6.3,8.9,3633,1192
2016-08-01,2.2,0,0,0,26.7,20.6,60,60,5.8,7.6,3634,1658
2016-08-02,3.1,0,0,0,26.1,20,70,60,7.2,8.9,3635,1321
2016-08-03,1.3,0,0,0,26.7,18.9,180,170,4,7.2,3636,1332
2016-08-04,0.9,0,0,0,27.2,19.4,250,200,3.6,6.7,3637,1325
2016-08-05,1.7,0,0,0,28.3,20.6,240,240,4.5,8.5,3638,1512
2016-08-06,2.3,1.3,0,0,30.6,22.2,290,300,6.3,9.8,3639,1330
2016-08-07,1.8,0,0,0,30,21.1,330,300,4.5,8.1,3640,1345
2016-08-08,0.6,0,0,0,30,21.7,60,30,3.6,4.9,3641,1365
2016-08-09,1.2,0,0,0,30.6,21.7,220,200,4.5,8.1,3642,1337
2016-08-10,1.8,2.3,0,0,30,23.9,260,250,5.4,8.9,3643,1448
2016-08-11,2,3.8,0,0,32.8,23.3,290,280,5.8,8.9,3644,1323
2016-08-12,2.3,8.1,0,0,33.9,22.8,250,270,5.8,9.8,3645,1381
2016-08-13,1.8,0,0,0,35.6,27.2,260,170,5.4,8.5,3646,1379
2016-08-14,1.7,1.5,0,0,34.4,25.6,280,250,5.4,9.8,3647,1355
2016-08-15,1.3,0,0,0,33.3,25,290,290,4,6.3,3648,1370
2016-08-16,1.8,2.8,0,0,30.6,25.6,230,250,5.8,10.7,3649,1454
2016-08-17,2.4,0.3,0,0,29.4,25,240,250,7.6,14.8,3650,1409
2016-08-18,0.7,0.8,0,0,29.4,22.2,50,40,4,5.8,3651,1379
2016-08-19,1,0.3,0,0,31.1,23.3,40,20,5.4,7.2,3652,1429
2016-08-20,2.1,20.8,0,0,28.3,21.1,160,160,7.2,10.3,3653,1503
2016-08-21,1.9,7.9,0,0,30,22.8,200,180,5.4,9.4,3654,1295
2016-08-22,2.6,0,0,0,26.1,18.3,310,300,6.3,13,3655,1338
2016-08-23,0.8,0,0,0,27.8,16.1,290,250,4,7.6,3656,1356
2016-08-24,0,0,0,0,31.1,20,280,0,2.7,0,3657,1406
2016-08-25,0,0.3,0,0,30,20.6,0,0,0,0,3658,1461
2016-08-26,0,0,0,0,32.2,23.9,0,0,0,0,3659,1439
2016-08-27,1.2,0,0,0,31.7,22.8,180,170,4.5,7.6,3660,1363
2016-08-28,1.1,0,0,0,31.7,22.2,99,0,3.1,0,3661,1429
2016-08-29,2.4,0,0,0,32.8,23.3,50,10,4.5,8.5,3662,1313
2016-08-30,1.4,0,0,0,30,20.6,60,70,5.4,7.2,3663,1370
2016-08-31,1.5,0,0,0,31.7,23.3,230,240,4,7.6,3664,1331
2016-09-01,0.8,12.7,0,0,26.1,20.6,350,340,4.5,7.2,3665,1508
2016-09-02,2.7,0,0,0,27.2,18.9,50,30,5.8,8.1,3666,1423
2016-09-03,3,0,0,0,23.9,18.9,60,50,6.7,10.7,3667,1371
2016-09-04,3,0,0,0,26.7,18.3,60,50,6.7,9.4,3668,1302
2016-09-05,3.4,0,0,0,28.9,18.3,30,20,7.2,12.1,3669,1328
2016-09-06,4.3,0,0,0,26.7,21.7,60,60,8.1,13.4,3670,1325
2016-09-07,2.9,0,0,0,29.4,21.7,70,30,6.3,9.8,3671,1339
2016-09-08,1.2,0,0,0,31.7,21.7,260,250,4.5,8.5,3672,1351
2016-09-09,1.7,5.6,0,0,32.8,23.9,280,280,4.5,7.6,3673,1424
2016-09-10,1.8,0,0,0,32.2,23.3,220,210,4.5,9.4,3674,1364
2016-09-11,2.6,0,0,0,28.3,19.4,310,280,7.2,12.5,3675,1270
2016-09-12,1.9,0,0,0,25.6,16.7,60,200,4,7.2,3676,1223
2016-09-13,1.8,0,0,0,28.3,17.8,220,240,5.8,10.3,3677,1268
2016-09-14,2.2,14.2,0,0,32.8,19.4,50,280,6.7,12.5,3678,1366
2016-09-15,2.2,0,0,0,23.3,16.1,60,40,6.7,10.7,3679,1442
2016-09-16,1.2,0,0,0,22.8,16.1,160,160,4,7.6,3680,1447
2016-09-17,1.5,0,0,0,25,15,160,200,4.5,8.5,3681,1310
2016-09-18,1.6,0,0,0,27.8,21.1,250,200,5.4,8.1,3682,1300
2016-09-19,1.1,17.3,0,0,24.4,20.6,280,200,5.4,8.1,3683,1079
2016-09-20,1,0,0,0,27.8,20,60,360,4,5.4,3684,1366
2016-09-21,1.7,0,0,0,28.9,20,30,30,5.4,7.6,3685,1329
2016-09-22,1.1,0,0,0,30,18.3,160,180,3.6,6.3,3686,1381
2016-09-23,0.8,0.3,0,0,30.6,17.8,40,40,5.4,7.6,3687,1467
2016-09-24,2.3,5.1,0,0,21.7,14.4,60,50,6.3,10.3,3688,1323
2016-09-25,1.3,0,0,0,21.1,12.2,50,60,4.5,6.7,3689,1209
2016-09-26,2,0,0,0,23.3,12.2,160,170,5.4,8.9,3690,1248
2016-09-27,1.4,5.6,0,0,23.3,17.8,260,250,4.5,8.1,3691,1255
2016-09-28,3.6,0,0,0,20.6,13.3,60,70,8.1,12.1,3692,1328
2016-09-29,5,0,0,0,17.8,13.9,70,90,9.4,13.9,3693,1293
2016-09-30,4.3,10.2,0,0,15,13.3,80,60,7.2,12.5,3694,1255
2016-10-01,3.4,0,0,0,16.7,13.3,70,50,7.2,10.3,3695,1572
2016-10-02,1.2,0,0,0,17.2,13.9,80,40,4,5.4,3696,1215
2016-10-03,1,0,0,0,22.2,15.6,60,290,3.1,4.9,3697,1265
2016-10-04,3.4,0,0,0,20.6,15.6,70,60,6.7,10.3,3698,1340
2016-10-05,2.1,0,0,0,19.4,11.7,60,60,5.8,7.6,3699,1310
2016-10-06,0.9,0,0,0,22.8,12.8,160,170,3.1,5.8,3700,1371
2016-10-07,1.1,0,0,0,23.9,13.9,160,180,4,7.2,3701,1444
2016-10-08,0.9,5.8,0,0,20,14.4,300,300,3.6,4.9,3702,1287
2016-10-09,3.3,14,0,0,18.3,10.6,30,30,7.2,12.5,3703,1129
2016-10-10,2.1,0,0,0,17.8,8.3,350,360,6.7,10.3,3704,1170
2016-10-11,1.6,0,0,0,17.2,7.8,60,60,4,6.7,3705,1276
2016-10-12,0.5,0,0,0,18.9,11.7,170,170,3.6,5.8,3706,1328
2016-10-13,1.3,0,0,0,19.4,11.7,340,0,5.4,0,3707,1352
2016-10-14,2.1,0,0,0,16.7,8.3,50,350,5.4,8.5,3708,1358
2016-10-15,1.4,0,0,0,18.3,7.2,160,160,4,6.3,3709,1378
2016-10-16,1.8,0,0,0,20.6,11.7,250,240,4.5,8.5,3710,1380
2016-10-17,1.2,0,0,0,27.2,17.2,280,210,3.6,6.3,3711,1335
2016-10-18,1.8,0,0,0,27.2,19.4,230,230,6.3,10.3,3712,1473
2016-10-19,2,0,0,0,29.4,18.3,250,240,5.8,9.4,3713,1414
2016-10-20,2.8,0,0,0,21.1,16.7,110,110,5.4,7.6,3714,1463
2016-10-21,1,28.2,0,0,20.6,13.9,300,310,5.4,7.6,3715,1505
2016-10-22,4.7,7.4,0,0,13.9,8.3,280,280,8.9,15.7,3716,1335
2016-10-23,3.8,0,0,0,16.1,7.2,290,290,9.8,16.1,3717,1237
2016-10-24,2.7,0,0,0,16.7,8.3,300,310,7.2,13.4,3718,1246
2016-10-25,2.9,0,0,0,11.1,6.1,310,310,7.2,12.1,3719,1223
2016-10-26,1.8,0,0,0,10.6,3.3,310,320,5.8,8.5,3720,1291
2016-10-27,2.3,35.8,0,0,12.8,4.4,110,120,5.8,9.4,3721,1209
2016-10-28,3.7,0,0,0,10.6,5.6,300,310,8.9,15.7,3722,1376
2016-10-29,1.9,0,0,0,17.8,3.9,250,270,6.3,9.8,3723,1365
2016-10-30,1.7,14.2,0,0,24.4,12.2,10,20,8.1,16.5,3724,1329
2016-10-31,2.2,0,0,0,12.2,6.7,10,310,5.4,10.3,3725,1396
2016-11-01,1.4,0,0,0,14.4,4.4,150,170,4.5,7.6,3726,1628
2016-11-02,1.4,0,0,0,21.1,12.2,270,250,4.5,7.6,3727,1414
2016-11-03,2.3,0,0,0,22.2,13.9,250,250,6.7,12.1,3728,1398
2016-11-04,2.1,0,0,0,16.1,8.3,300,310,5.4,8.1,3729,1476
2016-11-05,1.4,0,0,0,16.7,6.7,300,310,5.8,8.9,3730,1332
2016-11-06,3.4,0,0,0,15,7.2,20,20,7.2,11.6,3731,1130
2016-11-07,2.4,0,0,0,11.7,5,70,40,6.3,8.9,3732,1154
2016-11-08,1.1,0,0,0,18.9,5,260,260,3.6,5.8,3733,1202
2016-11-09,1.6,1.5,0,0,15,9.4,30,30,6.3,10.3,3734,1208
2016-11-10,2.6,0,0,0,13.3,4.4,260,260,6.3,12.5,3735,1259
2016-11-11,3.7,0,0,0,17.2,5,310,300,8.1,15.7,3736,1207
2016-11-12,2.4,0,0,0,10,2.8,340,360,5.4,8.9,3737,1233
2016-11-13,2.4,0,0,0,16.1,5,240,250,5.8,8.5,3738,1176
2016-11-14,1.6,0,0,0,16.7,7.8,270,260,5.8,8.9,3739,1185
2016-11-15,2.5,46,0,0,13.3,8.3,30,20,7.6,13,3740,1216
2016-11-16,1.8,0,0,0,16.1,7.2,240,270,4.5,7.6,3741,1296
2016-11-17,1.9,0,0,0,16.1,9.4,10,350,5.8,8.9,3742,1334
2016-11-18,1.1,0,0,0,17.8,6.7,310,360,3.6,5.8,3743,1466
2016-11-19,2.2,6.4,0,0,17.2,2.8,280,300,8.1,14.3,3744,1252
2016-11-20,4.6,7.9,0,0,5.6,1.1,280,280,11.2,17.4,3745,1101
2016-11-21,5.9,0,0,0,5,2.2,280,290,9.8,17.4,3746,1094
2016-11-22,4.3,0,0,0,5,2.8,310,290,9.4,16.5,3747,1202
2016-11-23,2.2,0,0,0,7.2,1.7,300,290,5.4,8.9,3748,1318
2016-11-24,2,0.8,0,0,8.9,3.3,80,120,4,6.3,3749,880
2016-11-25,0.9,0.5,0,0,12.2,7.2,280,270,4,5.8,3750,1320
2016-11-26,2,0,0,0,10,4.4,310,300,6.3,9.4,3751,1246
2016-11-27,2.1,0,0,0,10,3.9,310,320,6.7,10.7,3752,1140
2016-11-28,1.5,0,0,0,11.1,3.3,210,200,4.5,7.6,3753,1219
2016-11-29,2.2,55.9,0,0,15.6,10.6,180,160,5.8,11.6,3754,1145
2016-11-30,2.8,18.5,0,0,14.4,10,80,80,8.1,11.2,3755,1301
2016-12-01,3.4,1.8,0,0,12.2,5.6,280,290,8.9,14.8,3756,1607
2016-12-02,3.9,0,0,0,10.6,4.4,290,290,7.6,12.5,3757,1335
2016-12-03,3.9,0,0,0,8.3,5,310,300,7.6,14.8,3758,1360
2016-12-04,2.2,0,0,0,8.3,3.9,20,310,5.4,8.9,3759,1131
2016-12-05,2.5,4.8,0,0,9.4,3.3,290,260,6.7,10.7,3760,1229
2016-12-06,2.4,8.9,0,0,7.8,2.8,60,70,6.7,9.8,3761,1233
2016-12-07,1.7,2.3,0,0,7.8,4.4,70,80,6.7,9.4,3762,1316
2016-12-08,0,0,0,0,7.2,1.7,0,0,0,0,3763,1221
2016-12-09,0,0,0,0,3.9,-1.6,310,320,9.4,16.1,3764,1280
2016-12-10,2.7,0,0,0,1.7,-2.1,300,290,6.3,8.9,3765,1296
2016-12-11,1.8,0.8,10,0,1.7,-2.1,260,260,5.4,7.2,3766,1111
2016-12-12,2.8,12.7,0,0,7.8,1.1,280,250,5.8,9.4,3767,1175
2016-12-13,1.8,0,0,0,6.1,1.7,250,270,5.8,8.5,3768,1235
2016-12-14,2.5,0,0,0,5.6,1.1,290,280,6.3,10.3,3769,1309
2016-12-15,4.9,0,0,0,1.1,-7.1,310,290,11.2,17.9,3770,1159
2016-12-16,2.7,0,0,0,-2.7,-8.2,280,300,6.7,11.2,3771,1222
2016-12-17,1.9,18.5,71,50,3.9,-4.3,240,240,6.7,11.6,3772,1140
2016-12-18,3.3,1,0,30,14.4,-0.5,300,310,8.1,13.9,3773,1158
2016-12-19,3,0,0,0,-0.5,-4.9,340,50,6.3,8.9,3774,1135
2016-12-20,1.4,0,0,0,0.6,-6.6,250,250,6.7,9.8,3775,1295
2016-12-21,1.3,0,0,0,4.4,-1,240,250,5.8,8.5,3776,1256
2016-12-22,2.8,0,0,0,9.4,2.8,290,300,7.2,12.1,3777,1305
2016-12-23,2.9,0,0,0,8.3,3.3,250,260,6.7,9.8,3778,1349
2016-12-24,2.2,11.9,0,0,8.3,3.3,240,250,6.7,9.8,3779,1084
2016-12-25,2.8,0,0,0,10,2.2,70,300,6.3,8.9,3780,910
2016-12-26,2.9,0.5,0,0,10,0.6,90,270,6.3,10.7,3781,1035
2016-12-27,3.2,0,0,0,15.6,4.4,280,260,8.9,14.8,3782,1260
2016-12-28,2.3,0,0,0,4.4,1.1,310,300,6.3,9.4,3783,1194
2016-12-29,2.4,9.9,0,0,7.8,0.6,270,170,6.7,11.2,3784,1151
2016-12-30,4.2,0.3,0,0,4.4,0.6,290,280,8.1,13,3785,1236
2016-12-31,3.1,0,0,0,6.7,-0.5,250,210,6.7,11.2,3786,1141
2017-01-01,2.5,0,0,0,8.9,4.4,260,310,6.7,10.3,3787,2196
2017-01-02,4.1,5.3,0,0,5,2.8,70,70,7.6,11.2,3788,1048
2017-01-03,4.8,14.7,0,0,6.1,3.9,70,60,9.4,13.4,3789,1286
2017-01-04,3.6,0,0,0,11.1,1.1,280,290,10.7,16.1,3790,1283
2017-01-05,3.5,0,0,0,1.1,-2.7,250,290,7.6,12.1,3791,1272
2017-01-06,2.1,1.3,30,30,0.6,-3.8,360,20,4.5,7.2,3792,1222
2017-01-07,3.4,8.1,130,0,-3.2,-6.6,350,330,7.6,11.2,3793,987
2017-01-08,3.9,0,0,100,-3.8,-8.8,290,280,8.1,13.4,3794,905
2017-01-09,2.3,0,0,80,-4.9,-9.9,250,250,5.8,9.8,3795,1000
2017-01-10,2.1,0,0,80,7.8,-6,180,170,6.3,10.7,3796,1227
2017-01-11,2.6,13.2,0,0,11.1,5.6,250,240,7.2,14.8,3797,1221
2017-01-12,3.4,1.3,0,0,18.9,8.3,250,250,7.2,10.7,3798,1382
2017-01-13,3.2,0,0,0,16.7,0,300,300,7.6,12.5,3799,1382
2017-01-14,1.9,3,15,0,1.1,-2.1,280,60,4,5.4,3800,1263
2017-01-15,1.9,0,0,30,3.3,-1,310,300,4.5,6.7,3801,1092
2017-01-16,2.1,0,0,0,6.1,-1,250,250,5.8,8.5,3802,1119
2017-01-17,2.2,8.9,0,0,5.6,3.3,70,70,6.7,8.9,3803,1283
2017-01-18,2.6,1.5,0,0,5,3.3,60,60,6.3,8.5,3804,1334
2017-01-19,1.6,0,0,0,9.4,3.9,320,310,5.4,8.5,3805,1244
2017-01-20,1.8,2.5,0,0,7.2,4.4,60,110,4.5,6.3,3806,1475
2017-01-21,1.7,0,0,0,9.4,5,270,270,5.4,8.1,3807,1327
2017-01-22,3,1.3,0,0,8.9,6.1,60,50,9.4,14.8,3808,1244
2017-01-23,8.2,29.5,0,0,6.7,2.2,70,40,14.8,21,3809,1201
2017-01-24,4.5,30,0,0,3.3,1.7,50,50,10.7,16.1,3810,1171
2017-01-25,3,0,0,0,10.6,2.2,310,280,8.1,11.6,3811,1280
2017-01-26,3,0.5,0,0,13.3,6.1,290,270,9.4,17,3812,1292
2017-01-27,4,0,0,0,6.1,2.2,290,260,8.1,14.8,3813,1319
2017-01-28,3.5,0,0,0,3.9,1.1,270,260,7.2,12.1,3814,1260
2017-01-29,2.6,0,0,0,6.1,1.7,260,260,6.7,10.7,3815,1140
2017-01-30,2.8,0,0,0,2.8,-1,310,330,6.7,9.8,3816,1114
2017-01-31,1.8,1.5,25,0,1.1,-3.2,80,80,5.4,6.7,3817,1110
2017-02-01,2.6,0,0,0,8.3,0.6,260,250,7.2,11.6,3818,1535
2017-02-02,2.4,0,0,0,7.2,0,280,300,7.2,12.5,3819,1293
2017-02-03,3,0,0,0,0.6,-3.2,310,310,7.6,13,3820,1272
2017-02-04,3.8,0,0,0,1.1,-5.5,310,310,7.2,11.6,3821,1146
2017-02-05,3.2,0,0,0,6.1,-0.5,230,240,7.2,12.5,3822,1186
2017-02-06,2.3,0,0,0,9.4,2.2,170,270,5.8,8.9,3823,1203
2017-02-07,3,6.9,0,0,5.6,2.2,60,70,6.7,9.4,3824,1120
2017-02-08,2.1,0.8,0,0,16.7,3.3,360,30,5.8,7.6,3825,1320
2017-02-09,5.5,29.5,239,50,6.7,-7.1,310,320,10.3,16.5,3826,771
2017-02-10,3.8,0,0,200,0,-7.1,280,260,7.2,13.9,3827,1179
2017-02-11,1.8,0,0,130,8.9,-1,240,240,5.8,8.9,3828,1224
2017-02-12,3.2,11.7,0,50,4.4,-1,70,60,7.6,10.3,3829,1059
2017-02-13,5.5,0.5,0,50,3.9,-0.5,310,310,12.5,21.5,3830,1107
2017-02-14,2.4,0,0,50,5,-2.1,250,310,5.8,8.9,3831,1153
2017-02-15,2.9,0,0,0,8.3,1.7,280,280,8.1,13,3832,1230
2017-02-16,4.7,0,0,0,1.7,-2.1,310,310,7.6,13,3833,1150
2017-02-17,3.8,0,0,0,5,-3.2,290,290,7.2,12.5,3834,1229
2017-02-18,2.6,0,0,0,17.2,1.7,250,240,7.2,12.5,3835,1225
2017-02-19,2.5,0,0,0,18.3,11.7,270,330,6.3,9.8,3836,1164
2017-02-20,3.3,0,0,0,12.8,3.9,60,40,8.1,11.2,3837,1099
2017-02-21,2.6,0,0,0,8.3,1.1,170,240,6.3,9.8,3838,1095
2017-02-22,1.3,0,0,0,13.9,5.6,240,210,5.4,7.6,3839,1098
2017-02-23,1.6,0,0,0,18.3,6.7,240,240,5.8,8.9,3840,1266
2017-02-24,2.7,0,0,0,21.1,14.4,150,170,6.3,9.4,3841,1249
2017-02-25,3,13.7,0,0,17.2,6.7,190,200,8.9,12.5,3842,1247
2017-02-26,4,0,0,0,6.7,2.2,310,300,8.1,13,3843,1012
2017-02-27,2.5,0,0,0,12.2,1.7,250,250,7.2,11.6,3844,1222
2017-02-28,1.8,0,0,0,15,8.3,160,160,4.5,8.5,3845,1293
2017-03-01,2.7,3,0,0,21.1,12.2,250,260,7.2,13.9,3846,1604
2017-03-02,5.1,0,0,0,17.8,1.7,270,290,11.6,21,3847,1168
2017-03-03,3.7,0,0,0,3.9,-4.3,310,300,8.1,15.7,3848,1263
2017-03-04,4,0,0,0,-1,-8.2,310,260,8.9,15.2,3849,1180
2017-03-05,2.4,0,0,0,2.8,-9.9,350,300,6.3,10.3,3850,1073
2017-03-06,1.5,0,0,0,7.2,-3.2,180,180,4.5,7.2,3851,1117
2017-03-07,1.9,2.5,0,0,13.3,5.6,160,160,5.8,8.9,3852,1227
2017-03-08,3.4,0.5,0,0,15,8.3,250,270,7.6,13.9,3853,1350
2017-03-09,3.9,0,0,0,16.1,8.3,280,270,10.3,17.4,3854,1238
2017-03-10,3.4,7.9,53,0,8.3,-4.9,310,290,8.9,14.8,3855,1253
2017-03-11,4.3,0,0,30,-1.6,-8.2,290,330,8.1,14.3,3856,1064
2017-03-12,4,0,0,0,-1.6,-7.1,280,300,7.6,11.2,3857,982
